fullVisitorId,labels,Metric,Value
0020941213751022444,0,visit_Cnt,0.007299270072992701
0021724590578150399,0,visit_Cnt,0.0
0021939395292136520,0,visit_Cnt,0.0
0022078954710203778,0,visit_Cnt,0.0
0024164219255036061,0,visit_Cnt,0.018248175182481754
0024304007537579808,0,visit_Cnt,0.0036496350364963502
0024314485741511650,0,visit_Cnt,0.010948905109489052
0024725579067754075,0,visit_Cnt,0.0
0024932550342595467,0,visit_Cnt,0.0036496350364963502
0025383618704224288,0,visit_Cnt,0.0036496350364963502
0025733439009029964,0,visit_Cnt,0.0036496350364963502
0026203741366904270,0,visit_Cnt,0.014598540145985401
0026286046518884836,0,visit_Cnt,0.007299270072992701
0026329820781202527,0,visit_Cnt,0.0036496350364963502
0026401348536755877,0,visit_Cnt,0.029197080291970805
0027729301290398668,0,visit_Cnt,0.0036496350364963502
0027819532062608348,0,visit_Cnt,0.014598540145985401
0028714765282885780,0,visit_Cnt,0.021897810218978103
0028920166996312450,0,visit_Cnt,0.040145985401459854
0028984301129433960,0,visit_Cnt,0.0
0029131400687020410,0,visit_Cnt,0.010948905109489052
0029534875378731789,0,visit_Cnt,0.0036496350364963502
0029617802319560280,0,visit_Cnt,0.0
0030596413607230095,0,visit_Cnt,0.029197080291970805
0030600107416389173,0,visit_Cnt,0.0036496350364963502
0031037404193448771,0,visit_Cnt,0.007299270072992701
0031607904142435840,0,visit_Cnt,0.010948905109489052
0031812050678769251,0,visit_Cnt,0.0
0032080452871669006,0,visit_Cnt,0.0036496350364963502
0032285388804234573,0,visit_Cnt,0.0
0032288790526152703,0,visit_Cnt,0.0
0032417370717978320,0,visit_Cnt,0.007299270072992701
0032604353961096725,0,visit_Cnt,0.0036496350364963502
0032658239211545930,0,visit_Cnt,0.0036496350364963502
0032685444859747984,0,visit_Cnt,0.007299270072992701
0033024620802809684,0,visit_Cnt,0.014598540145985401
0034988778973749269,0,visit_Cnt,0.021897810218978103
0035322769016923863,0,visit_Cnt,0.0
0035660671109530802,0,visit_Cnt,0.0036496350364963502
0036131108463384213,0,visit_Cnt,0.0
0036194035121102485,0,visit_Cnt,0.0036496350364963502
0036266427154622625,0,visit_Cnt,0.0
0036417634769000138,0,visit_Cnt,0.010948905109489052
0036419370338727902,0,visit_Cnt,0.0
0036617629525523089,0,visit_Cnt,0.007299270072992701
0036703532725992752,0,visit_Cnt,0.010948905109489052
0036810350983196519,0,visit_Cnt,0.018248175182481754
0037220895437756047,0,visit_Cnt,0.010948905109489052
0037518757923116572,0,visit_Cnt,0.007299270072992701
0037806222406366969,0,visit_Cnt,0.0
0038111265827681261,0,visit_Cnt,0.0036496350364963502
0038208004954801781,0,visit_Cnt,0.0
0038212114833888799,0,visit_Cnt,0.0036496350364963502
0039194810552478835,0,visit_Cnt,0.0036496350364963502
0039355803762628039,0,visit_Cnt,0.0036496350364963502
0039400440658825933,0,visit_Cnt,0.010948905109489052
0039541267107154262,0,visit_Cnt,0.007299270072992701
0039844092206555576,0,visit_Cnt,0.0036496350364963502
0040332680018799680,0,visit_Cnt,0.0
0040361081244991496,0,visit_Cnt,0.014598540145985401
0041938820295489339,0,visit_Cnt,0.021897810218978103
0041955139058139143,0,visit_Cnt,0.029197080291970805
0042057117403474149,0,visit_Cnt,0.0
0042122995088591617,0,visit_Cnt,0.0
0042147785799333528,0,visit_Cnt,0.0
0042744959300558986,0,visit_Cnt,0.018248175182481754
0042872006688710090,0,visit_Cnt,0.0
0043584487743669327,0,visit_Cnt,0.010948905109489052
0043770390702768717,0,visit_Cnt,0.0036496350364963502
0043984908262145271,0,visit_Cnt,0.0036496350364963502
0044206379216818403,0,visit_Cnt,0.0
0044860406295705915,0,visit_Cnt,0.007299270072992701
0044869357011346837,0,visit_Cnt,0.0
0045204488424585972,0,visit_Cnt,0.0036496350364963502
0045411762601202035,0,visit_Cnt,0.0036496350364963502
0045695832453548364,0,visit_Cnt,0.010948905109489052
0047096740790346861,0,visit_Cnt,0.0036496350364963502
0047471876951764213,0,visit_Cnt,0.0
0047507722101025881,0,visit_Cnt,0.0
0047509547902079820,0,visit_Cnt,0.010948905109489052
0047511660497565285,0,visit_Cnt,0.0
0048002411086393228,0,visit_Cnt,0.0
0048315652365779540,0,visit_Cnt,0.010948905109489052
0049618887282998852,0,visit_Cnt,0.0
0049628940161747998,0,visit_Cnt,0.007299270072992701
0049832664882617771,0,visit_Cnt,0.0036496350364963502
0051204193313789401,0,visit_Cnt,0.0
0051257374560700342,0,visit_Cnt,0.025547445255474453
0051312971389642254,0,visit_Cnt,0.0
0051516119104547275,0,visit_Cnt,0.0
0052757360225662149,0,visit_Cnt,0.007299270072992701
0052868681653220057,0,visit_Cnt,0.0
0052947395050573230,0,visit_Cnt,0.018248175182481754
0053010816158486672,0,visit_Cnt,0.007299270072992701
0053077699040878872,0,visit_Cnt,0.0
0053534274976399191,0,visit_Cnt,0.0036496350364963502
0053544367470918772,0,visit_Cnt,0.010948905109489052
0053866968780969645,0,visit_Cnt,0.0
0054279989591037024,0,visit_Cnt,0.007299270072992701
0054330779667294142,0,visit_Cnt,0.0036496350364963502
0054391506396728030,0,visit_Cnt,0.007299270072992701
0054635571205456448,0,visit_Cnt,0.0
0054873055567921661,0,visit_Cnt,0.007299270072992701
0055230885834366137,0,visit_Cnt,0.0
0055817731640677436,0,visit_Cnt,0.0
0056623046680377668,0,visit_Cnt,0.0036496350364963502
0056746998029721050,0,visit_Cnt,0.021897810218978103
0057074893306125434,0,visit_Cnt,0.0036496350364963502
0057216119262557235,0,visit_Cnt,0.0036496350364963502
0057601461431341521,0,visit_Cnt,0.018248175182481754
0057601503302114470,0,visit_Cnt,0.0
0057693500927581077,0,visit_Cnt,0.010948905109489052
0057826677844639343,0,visit_Cnt,0.007299270072992701
0058062449645143625,0,visit_Cnt,0.0036496350364963502
0060208176042336566,0,visit_Cnt,0.0036496350364963502
0060402135554655326,0,visit_Cnt,0.025547445255474453
0060552898118020687,0,visit_Cnt,0.018248175182481754
0060637300837021971,0,visit_Cnt,0.0
0060709694942461401,0,visit_Cnt,0.007299270072992701
0060802643524541285,0,visit_Cnt,0.010948905109489052
0060873674881142784,0,visit_Cnt,0.018248175182481754
0061519776091452595,0,visit_Cnt,0.007299270072992701
0061548717459564263,0,visit_Cnt,0.007299270072992701
0062301548425288744,0,visit_Cnt,0.007299270072992701
0062337808774510362,0,visit_Cnt,0.021897810218978103
0062398744583501057,0,visit_Cnt,0.0
0062722204677243801,0,visit_Cnt,0.007299270072992701
0063411837669447330,0,visit_Cnt,0.0
0063706256894298571,0,visit_Cnt,0.0036496350364963502
0063736161805998675,0,visit_Cnt,0.014598540145985401
0064739735733627926,0,visit_Cnt,0.018248175182481754
0065245131914018329,0,visit_Cnt,0.0
0066547844041573580,0,visit_Cnt,0.0437956204379562
0067046950690742012,0,visit_Cnt,0.007299270072992701
0067144867645757015,0,visit_Cnt,0.0
0067427211374180015,0,visit_Cnt,0.0036496350364963502
0067475292701707948,0,visit_Cnt,0.010948905109489052
0067516997967648879,0,visit_Cnt,0.010948905109489052
0067566216922331849,0,visit_Cnt,0.0036496350364963502
0067586620214837441,0,visit_Cnt,0.0036496350364963502
0068301324269312205,0,visit_Cnt,0.007299270072992701
0068337214858488115,0,visit_Cnt,0.007299270072992701
0068546456225736307,0,visit_Cnt,0.010948905109489052
0068590151265795437,0,visit_Cnt,0.007299270072992701
0068932429089394729,0,visit_Cnt,0.007299270072992701
0069147671341681060,0,visit_Cnt,0.0036496350364963502
0069563023975860043,0,visit_Cnt,0.010948905109489052
0069780920436052632,0,visit_Cnt,0.021897810218978103
0069932627935135372,0,visit_Cnt,0.0036496350364963502
0069975515256019300,0,visit_Cnt,0.0036496350364963502
0070622933908011467,0,visit_Cnt,0.0036496350364963502
0070749496194697211,0,visit_Cnt,0.0036496350364963502
0070893140406305841,0,visit_Cnt,0.0
0070976956518566605,0,visit_Cnt,0.014598540145985401
0071298010648822329,0,visit_Cnt,0.0364963503649635
0071731629789524187,0,visit_Cnt,0.0
0071915269577377513,0,visit_Cnt,0.007299270072992701
0072256802357894342,0,visit_Cnt,0.0036496350364963502
0072595322994470645,0,visit_Cnt,0.018248175182481754
0072816889761746008,0,visit_Cnt,0.0036496350364963502
0072871379479619546,0,visit_Cnt,0.014598540145985401
0072871522029318255,0,visit_Cnt,0.007299270072992701
0072965257504694282,0,visit_Cnt,0.014598540145985401
0074075706296764845,0,visit_Cnt,0.010948905109489052
0074650632244292633,0,visit_Cnt,0.010948905109489052
0075015293465008373,0,visit_Cnt,0.0
0075154193118539969,0,visit_Cnt,0.0
0075338234785752253,0,visit_Cnt,0.0
0075449012662152580,0,visit_Cnt,0.014598540145985401
0076255265047374256,0,visit_Cnt,0.0
0076529729049367813,0,visit_Cnt,0.021897810218978103
0077222285299709169,0,visit_Cnt,0.010948905109489052
0077910788641080085,0,visit_Cnt,0.025547445255474453
0079204932396995037,0,visit_Cnt,0.025547445255474453
0079363053947930450,0,visit_Cnt,0.0
0079455793222269162,0,visit_Cnt,0.007299270072992701
0079475762358903551,0,visit_Cnt,0.010948905109489052
0079656074413776629,0,visit_Cnt,0.007299270072992701
0079827535407240779,0,visit_Cnt,0.029197080291970805
0079867210646960655,0,visit_Cnt,0.0036496350364963502
0080317544461352905,0,visit_Cnt,0.0036496350364963502
0080533986466271934,0,visit_Cnt,0.06204379562043796
0081281456829886913,0,visit_Cnt,0.018248175182481754
0081556422471965129,0,visit_Cnt,0.0036496350364963502
0081840705529000272,0,visit_Cnt,0.021897810218978103
0081985686030532619,0,visit_Cnt,0.007299270072992701
0082234340449923799,0,visit_Cnt,0.014598540145985401
0082422266360134560,0,visit_Cnt,0.0036496350364963502
0082806901961150595,0,visit_Cnt,0.0
0083055806370747628,0,visit_Cnt,0.0036496350364963502
0083964139069484153,0,visit_Cnt,0.0
0084372863075461291,0,visit_Cnt,0.0
0084383590795093998,0,visit_Cnt,0.0
0084741906853491251,0,visit_Cnt,0.014598540145985401
0084834161383601528,0,visit_Cnt,0.010948905109489052
0085057281729508802,0,visit_Cnt,0.04744525547445255
0085193654581094288,0,visit_Cnt,0.007299270072992701
0085319952392271706,0,visit_Cnt,0.0
0085830972238265715,0,visit_Cnt,0.014598540145985401
0085857472938612779,0,visit_Cnt,0.010948905109489052
0086102919761743448,0,visit_Cnt,0.014598540145985401
0086382053515995633,0,visit_Cnt,0.0036496350364963502
0086439549065030167,0,visit_Cnt,0.0
0087422696443112888,0,visit_Cnt,0.007299270072992701
0087919605807565397,0,visit_Cnt,0.0
0088657980877164102,0,visit_Cnt,0.0
0088945266147609238,0,visit_Cnt,0.010948905109489052
0089261173995807343,0,visit_Cnt,0.014598540145985401
0089893008278013433,0,visit_Cnt,0.0
0090053188432158994,0,visit_Cnt,0.010948905109489052
0090327840318017838,0,visit_Cnt,0.0
0091281264079346677,0,visit_Cnt,0.0
0091725120799498455,0,visit_Cnt,0.0036496350364963502
0091784190289128568,0,visit_Cnt,0.007299270072992701
0091992348252102887,0,visit_Cnt,0.0036496350364963502
0092577710025173656,0,visit_Cnt,0.010948905109489052
0092787485928461155,0,visit_Cnt,0.0036496350364963502
0092836986022494187,0,visit_Cnt,0.010948905109489052
0093310453484553750,0,visit_Cnt,0.0
0094024465151480107,0,visit_Cnt,0.025547445255474453
0094073617799666175,0,visit_Cnt,0.0
0094314192369270538,0,visit_Cnt,0.007299270072992701
0094901025743788716,0,visit_Cnt,0.0036496350364963502
0095069773067468232,0,visit_Cnt,0.0036496350364963502
0095747507496204221,0,visit_Cnt,0.014598540145985401
0096138798737237315,0,visit_Cnt,0.007299270072992701
0096749416396933823,0,visit_Cnt,0.0036496350364963502
0096830421763570474,0,visit_Cnt,0.021897810218978103
0096843987855909025,0,visit_Cnt,0.0
0097021672781707916,0,visit_Cnt,0.025547445255474453
0097216552247524030,0,visit_Cnt,0.014598540145985401
0097371986665596420,0,visit_Cnt,0.0364963503649635
0097563825178820508,0,visit_Cnt,0.0036496350364963502
0099448207973363509,0,visit_Cnt,0.0
0099879093370825436,0,visit_Cnt,0.010948905109489052
0100290510717383378,0,visit_Cnt,0.0
0101246539776970727,0,visit_Cnt,0.07664233576642336
0101514212085223206,0,visit_Cnt,0.0
0102127042498450827,0,visit_Cnt,0.0036496350364963502
0102527091741838919,0,visit_Cnt,0.010948905109489052
0102929360833194213,0,visit_Cnt,0.029197080291970805
0102967551018757579,0,visit_Cnt,0.0
0103234801488366057,0,visit_Cnt,0.0
0103488992784926412,0,visit_Cnt,0.0036496350364963502
0104208155752393756,0,visit_Cnt,0.0
0105953259825061684,0,visit_Cnt,0.018248175182481754
0106737648841708519,0,visit_Cnt,0.0
0107029174520648874,0,visit_Cnt,0.0
0109278995741921995,0,visit_Cnt,0.0036496350364963502
0109375183949292344,0,visit_Cnt,0.007299270072992701
0110237584337011595,0,visit_Cnt,0.0036496350364963502
0110888394822957190,0,visit_Cnt,0.0036496350364963502
0111084999408344922,0,visit_Cnt,0.0
0111261597665013586,0,visit_Cnt,0.0036496350364963502
0111624627546859050,0,visit_Cnt,0.0364963503649635
0112305056557684257,0,visit_Cnt,0.014598540145985401
0112712853580593351,0,visit_Cnt,0.0036496350364963502
0113842242927238752,0,visit_Cnt,0.018248175182481754
0114215561909122661,0,visit_Cnt,0.0036496350364963502
0114233892855684794,0,visit_Cnt,0.0036496350364963502
0114291970451691046,0,visit_Cnt,0.0036496350364963502
0114308184877865561,0,visit_Cnt,0.0036496350364963502
0114365990396544051,0,visit_Cnt,0.0036496350364963502
0114893528564579143,0,visit_Cnt,0.029197080291970805
0115494075054963031,0,visit_Cnt,0.014598540145985401
0115940065332308119,0,visit_Cnt,0.007299270072992701
0116147939572219012,0,visit_Cnt,0.0036496350364963502
0116430981904323422,0,visit_Cnt,0.0
0117006987850476291,0,visit_Cnt,0.0
0117526410729664708,0,visit_Cnt,0.0
0118139814032445850,0,visit_Cnt,0.018248175182481754
0119870259714905967,0,visit_Cnt,0.029197080291970805
0120266359617148298,0,visit_Cnt,0.014598540145985401
0120815826861008901,0,visit_Cnt,0.0
0120880613308281459,0,visit_Cnt,0.0036496350364963502
0120951074287268149,0,visit_Cnt,0.018248175182481754
0121856061140944855,0,visit_Cnt,0.007299270072992701
0123061672608906745,0,visit_Cnt,0.0
0123242859437730802,0,visit_Cnt,0.0036496350364963502
0123515470539381845,0,visit_Cnt,0.0
0123644124068077489,0,visit_Cnt,0.007299270072992701
0123916055895596958,0,visit_Cnt,0.0
0124850203340830679,0,visit_Cnt,0.029197080291970805
0126078863044975242,0,visit_Cnt,0.0036496350364963502
0126511061239826414,0,visit_Cnt,0.0036496350364963502
0126587065113364520,0,visit_Cnt,0.0036496350364963502
0127019947788366078,0,visit_Cnt,0.007299270072992701
0127249576187763439,0,visit_Cnt,0.007299270072992701
0127755228974756313,0,visit_Cnt,0.0
0128432477990891906,0,visit_Cnt,0.0
0128830210468179660,0,visit_Cnt,0.010948905109489052
0129249086143937145,0,visit_Cnt,0.007299270072992701
0129621051269020257,0,visit_Cnt,0.0
0131875932724045086,0,visit_Cnt,0.021897810218978103
0132607078854874041,0,visit_Cnt,0.0
0133153998054254261,0,visit_Cnt,0.0
0134088266984701296,0,visit_Cnt,0.021897810218978103
0134543573456503980,0,visit_Cnt,0.09854014598540146
0134706903159877912,0,visit_Cnt,0.0036496350364963502
0134817585377058947,0,visit_Cnt,0.014598540145985401
0135432212707864703,0,visit_Cnt,0.007299270072992701
0135731445166621856,0,visit_Cnt,0.014598540145985401
0136876972401975041,0,visit_Cnt,0.010948905109489052
0138119430456484693,0,visit_Cnt,0.018248175182481754
0138351554340162956,0,visit_Cnt,0.0
0138687086866157685,0,visit_Cnt,0.0
0139256351437404200,0,visit_Cnt,0.0036496350364963502
0139472357811670278,0,visit_Cnt,0.0036496350364963502
0139838509739212862,0,visit_Cnt,0.018248175182481754
0140251351786321746,0,visit_Cnt,0.0036496350364963502
0140406319378490383,0,visit_Cnt,0.0036496350364963502
0141333337786935920,0,visit_Cnt,0.0
0142116411233847758,0,visit_Cnt,0.0
0143782636543876435,0,visit_Cnt,0.007299270072992701
0143946332685671919,0,visit_Cnt,0.0
0144847938814859371,0,visit_Cnt,0.0036496350364963502
0145862566057652583,0,visit_Cnt,0.0
0146230958339102078,0,visit_Cnt,0.0
0146782520456386149,0,visit_Cnt,0.0036496350364963502
0146792174333379175,0,visit_Cnt,0.0
0147270510979304610,0,visit_Cnt,0.007299270072992701
0147601968852145702,0,visit_Cnt,0.007299270072992701
0147828372863938733,0,visit_Cnt,0.0364963503649635
0148135394525872002,0,visit_Cnt,0.0036496350364963502
0148720899219079299,0,visit_Cnt,0.0
0148866414705224159,0,visit_Cnt,0.0
0148919186298580226,0,visit_Cnt,0.0
0150031486512354806,0,visit_Cnt,0.0
0150038807203175716,0,visit_Cnt,0.010948905109489052
0151961311923926411,0,visit_Cnt,0.0
0152778576197288117,0,visit_Cnt,0.0
0153202739036956642,0,visit_Cnt,0.010948905109489052
0154104806751769000,0,visit_Cnt,0.029197080291970805
0154216796177071016,0,visit_Cnt,0.0036496350364963502
0155361204971183101,0,visit_Cnt,0.018248175182481754
0155711517942843047,0,visit_Cnt,0.040145985401459854
0155890066027533778,0,visit_Cnt,0.0036496350364963502
0156015502078053139,0,visit_Cnt,0.0
0156140817362296281,0,visit_Cnt,0.0036496350364963502
0156905236318704928,0,visit_Cnt,0.0510948905109489
0157019484210987302,0,visit_Cnt,0.0437956204379562
0157339933798750931,0,visit_Cnt,0.021897810218978103
0157592049434831040,0,visit_Cnt,0.0
0158490408567482105,0,visit_Cnt,0.014598540145985401
0158994139683228392,0,visit_Cnt,0.0036496350364963502
0159084910202112487,0,visit_Cnt,0.0036496350364963502
0159273579432738537,0,visit_Cnt,0.021897810218978103
0160370198171303042,0,visit_Cnt,0.010948905109489052
0160507326253742421,0,visit_Cnt,0.0
0160575523826516091,0,visit_Cnt,0.0036496350364963502
0161009524292009252,0,visit_Cnt,0.021897810218978103
0162341046495604782,0,visit_Cnt,0.0
0163532416839889055,0,visit_Cnt,0.021897810218978103
0163790840341192154,0,visit_Cnt,0.0
0163910434575936100,0,visit_Cnt,0.010948905109489052
0164339786303841762,0,visit_Cnt,0.007299270072992701
0165104775254170953,0,visit_Cnt,0.040145985401459854
0165109760635455356,0,visit_Cnt,0.0
0165267667365212716,0,visit_Cnt,0.0036496350364963502
0165989831014724733,0,visit_Cnt,0.025547445255474453
0166183639311529563,0,visit_Cnt,0.0036496350364963502
0166887489328887096,0,visit_Cnt,0.0036496350364963502
0167578525300211228,0,visit_Cnt,0.0
0168621227564680642,0,visit_Cnt,0.0036496350364963502
0169374166787808619,0,visit_Cnt,0.0036496350364963502
0169854884741652554,0,visit_Cnt,0.010948905109489052
0170075213753657012,0,visit_Cnt,0.007299270072992701
0170103428948217931,0,visit_Cnt,0.0036496350364963502
0170546418513334382,0,visit_Cnt,0.0036496350364963502
0170783936986517711,0,visit_Cnt,0.0
0170829442621021492,0,visit_Cnt,0.010948905109489052
0170940722150121590,0,visit_Cnt,0.0036496350364963502
0171495933986068782,0,visit_Cnt,0.0
0172081148860791358,0,visit_Cnt,0.0036496350364963502
0173033808547433503,0,visit_Cnt,0.007299270072992701
0173142935390182524,0,visit_Cnt,0.0
0173863901552294318,0,visit_Cnt,0.06569343065693431
0174589862877239119,0,visit_Cnt,0.007299270072992701
0175318834283875506,0,visit_Cnt,0.021897810218978103
0175507400983740299,0,visit_Cnt,0.0036496350364963502
0175518117099857981,0,visit_Cnt,0.007299270072992701
0175697895967494517,0,visit_Cnt,0.0
0175784634919851322,0,visit_Cnt,0.0036496350364963502
0176005021706950083,0,visit_Cnt,0.0
0177276045605547096,0,visit_Cnt,0.0036496350364963502
0177468866234312315,0,visit_Cnt,0.007299270072992701
0177475133170193656,0,visit_Cnt,0.0
0177654337280434386,0,visit_Cnt,0.0
0178222732694337574,0,visit_Cnt,0.0
0178425107324127018,0,visit_Cnt,0.0
0179180640146798691,0,visit_Cnt,0.014598540145985401
0179691971144176992,0,visit_Cnt,0.0036496350364963502
0180142943692926101,0,visit_Cnt,0.0036496350364963502
0180838537120109242,0,visit_Cnt,0.0
0180933733703571150,0,visit_Cnt,0.0036496350364963502
0181376187781387051,0,visit_Cnt,0.0036496350364963502
0182664823417063218,0,visit_Cnt,0.021897810218978103
0183218035021860438,0,visit_Cnt,0.014598540145985401
0183237071516128923,0,visit_Cnt,0.0
0184057760170077857,0,visit_Cnt,0.018248175182481754
0185156579195979630,0,visit_Cnt,0.007299270072992701
0185467632009737931,0,visit_Cnt,0.018248175182481754
0187116230369481128,0,visit_Cnt,0.014598540145985401
0187866444913017683,0,visit_Cnt,0.0036496350364963502
0188247823522588210,0,visit_Cnt,0.0036496350364963502
0188481372919586914,0,visit_Cnt,0.025547445255474453
0190492934318255272,0,visit_Cnt,0.018248175182481754
0190642816438085656,0,visit_Cnt,0.025547445255474453
0191180858641286054,0,visit_Cnt,0.007299270072992701
0191382203292370318,0,visit_Cnt,0.0
0191473448043211052,0,visit_Cnt,0.0036496350364963502
0191633990580866366,0,visit_Cnt,0.007299270072992701
0191995188120830505,0,visit_Cnt,0.0036496350364963502
0192269026404761198,0,visit_Cnt,0.0036496350364963502
0192710626799609960,0,visit_Cnt,0.0
0192847875246565811,0,visit_Cnt,0.018248175182481754
0193041826287662991,0,visit_Cnt,0.007299270072992701
0193361951439999580,0,visit_Cnt,0.0
0194729737445123123,0,visit_Cnt,0.0
0195229052670476258,0,visit_Cnt,0.0
0195434588004709231,0,visit_Cnt,0.0
0196352031623164153,0,visit_Cnt,0.0
0196856185999787180,0,visit_Cnt,0.010948905109489052
0196884374665560705,0,visit_Cnt,0.0
0197277329550470329,0,visit_Cnt,0.014598540145985401
0197640110870848557,0,visit_Cnt,0.0036496350364963502
0198049799955668412,0,visit_Cnt,0.0
0198403235748042235,0,visit_Cnt,0.007299270072992701
0199007580877867026,0,visit_Cnt,0.010948905109489052
0199097744636621972,0,visit_Cnt,0.0
0199117534740864877,0,visit_Cnt,0.0036496350364963502
0199756139590139879,0,visit_Cnt,0.029197080291970805
0199826286790923643,0,visit_Cnt,0.0036496350364963502
0200288716023252495,0,visit_Cnt,0.0
0200510094584379080,0,visit_Cnt,0.0
0200858359127299953,0,visit_Cnt,0.007299270072992701
0201226261435270434,0,visit_Cnt,0.0
0202488139684365954,0,visit_Cnt,0.007299270072992701
0203503895549680791,0,visit_Cnt,0.0
0204082098779114456,0,visit_Cnt,0.0
0204360574486607491,0,visit_Cnt,0.014598540145985401
0205723721674321991,0,visit_Cnt,0.010948905109489052
0205818826345710444,0,visit_Cnt,0.029197080291970805
0205892253400268407,0,visit_Cnt,0.007299270072992701
0207758697026045863,0,visit_Cnt,0.0036496350364963502
0208951486693076734,0,visit_Cnt,0.018248175182481754
0209588266013545629,0,visit_Cnt,0.0036496350364963502
0210005071508705826,0,visit_Cnt,0.0
0210797287974741332,0,visit_Cnt,0.0036496350364963502
0211027870956680579,0,visit_Cnt,0.0
0211475535612871703,0,visit_Cnt,0.007299270072992701
0211945437070044601,0,visit_Cnt,0.007299270072992701
0211986650009953276,0,visit_Cnt,0.0036496350364963502
0212377737904674454,0,visit_Cnt,0.0036496350364963502
0212879651166366114,0,visit_Cnt,0.025547445255474453
0213003977022600203,0,visit_Cnt,0.010948905109489052
0213071560453106423,0,visit_Cnt,0.0
0213223799802259232,0,visit_Cnt,0.0036496350364963502
0213278104301515841,0,visit_Cnt,0.03284671532846715
0213313042176849782,0,visit_Cnt,0.007299270072992701
0213465488216513322,0,visit_Cnt,0.03284671532846715
0213948867346978337,0,visit_Cnt,0.0
0214415686397071336,0,visit_Cnt,0.018248175182481754
0214776722271775969,0,visit_Cnt,0.025547445255474453
0215127855032555146,0,visit_Cnt,0.0036496350364963502
0215418549265528143,0,visit_Cnt,0.0036496350364963502
0216182135691067032,0,visit_Cnt,0.0
0216379390200329933,0,visit_Cnt,0.018248175182481754
0217143916288493658,0,visit_Cnt,0.0
0217188275236417745,0,visit_Cnt,0.0036496350364963502
0217550297208282577,0,visit_Cnt,0.010948905109489052
0217565022356586977,0,visit_Cnt,0.025547445255474453
0217681705986137511,0,visit_Cnt,0.010948905109489052
0218721670797647024,0,visit_Cnt,0.014598540145985401
0219877622979658253,0,visit_Cnt,0.007299270072992701
0220006931292049293,0,visit_Cnt,0.0
0220293028121038519,0,visit_Cnt,0.0036496350364963502
0220695720492664721,0,visit_Cnt,0.05474452554744525
0220916715926164647,0,visit_Cnt,0.010948905109489052
0220950878922124751,0,visit_Cnt,0.0
0223326003832256461,0,visit_Cnt,0.010948905109489052
0223683667601132018,0,visit_Cnt,0.025547445255474453
0223992111609267003,0,visit_Cnt,0.021897810218978103
0224145829303599500,0,visit_Cnt,0.0
0224703071908989026,0,visit_Cnt,0.010948905109489052
0225374027452882593,0,visit_Cnt,0.0
0225621684999318305,0,visit_Cnt,0.010948905109489052
