fullVisitorId,totals_totalTransactionRevenue,revenue_pct,id_count,id_pct
8740176326132717435,176764.82,40.58273217972575,1,0.6156458974631143
2039413873699191010,175298.80000000002,40.78420583904714,1,0.6262604819021336
9377429831454005466,170645.43,40.98033130726809,1,0.6368750663411528
4178948793864037103,168923.43,41.17447765389008,1,0.647489650780172
4997974283801871350,168839.88,41.36852797518711,1,0.6581042352191911
9519453598438934808,168671.6,41.5623848896417,1,0.6687188196582105
0199756139590139879,164037.63,41.75091590972003,1,0.6793334040972295
3158455409969332495,164015.21000000002,41.93942116214084,1,0.6899479885362488
9974232250427988367,162242.19,42.12588865487675,1,0.700562572975268
5712192985842423649,162138.87,42.312237400316725,1,0.7111771574142872
2706961341001088633,161807.8,42.49820564181491,1,0.7217917418533064
7777403200539516342,161429.06,42.6837385914929,1,0.7324063262923256
7965265156545901045,160036.80000000002,42.86767139492385,1,0.7430209107313449
2297135054731105073,151518.29,43.04181374125149,1,0.7536354951703641
9338374006954760146,151516.8,43.21595437509876,1,0.7642500796093833
3769632740374536577,145316.0,43.38296833228469,1,0.7748646640484025
3305485862461522985,144327.0,43.54884561626426,1,0.7854792484874217
0220695720492664721,143507.75,43.71378132337394,1,0.796093832926441
0626284759664097746,142102.80000000002,43.87710229942063,1,0.8067084173654602
8851822767477687842,140104.28,44.03812634509685,1,0.8173230018044794
0029534875378731789,138888.0,44.197752501099224,1,0.8279375862434984
6913633170731491634,135809.1,44.35384002905802,1,0.8385521706825179
0875410720669459903,134859.19999999998,44.50883582205349,1,0.8491667551215369
2402527199731150932,133976.08,44.66281663138666,1,0.8597813395605561
5037208788065339806,133744.26,44.81653100635917,1,0.8703959239995754
4863941202505455588,126842.89,44.96231352858521,1,0.8810105084385946
8533777620036139796,125295.32,45.106317404346164,1,0.8916250928776138
7937009225076356808,124675.21,45.24960857796151,1,0.902239677316633
0442570016186963075,124613.34,45.39282864341581,1,0.9128542617556523
5889911900700312712,121724.37,45.53272837035342,1,0.9234688461946715
0047096740790346861,121587.84,45.67247118122139,1,0.9340834306336907
9372618001980854712,120762.28,45.81126516303755,1,0.94469801507271
0033024620802809684,120600.6,45.94987332349474,1,0.9553125995117292
2195063960372896546,119164.06,46.086830446006665,1,0.9659271839507483
1759779356678951325,117816.84,46.22223918744975,1,0.9765417683897675
8637158932301658318,117656.0,46.357463072959035,1,0.9871563528287868
7756103894574714837,117594.78,46.49261659736247,1,0.997770937267806
4677742971872821654,117194.20000000001,46.627309728891284,1,1.0083855217068252
7117209037706583763,116691.16,46.761424708661,1,1.0190001061458442
0608915197735218105,112675.34,46.89092424354134,1,1.0296146905848635
7675869407000236910,112066.23999999999,47.0197237302417,1,1.0402292750238828
4830184868046076720,111848.21,47.1482726316446,1,1.050843859462902
0154104806751769000,110989.79000000001,47.27583493748247,1,1.0614584439019212
9520888113788925789,109062.83,47.401182557979844,1,1.0720730283409405
3444642706013409818,107383.68,47.5246003050551,1,1.0826876127799596
6442597469017696977,105159.59999999999,47.64546188211538,1,1.093302197218979
7496147812697146114,105052.5,47.76620036746644,1,1.1039167816579982
9661775944684760384,103588.0,47.88525568000585,1,1.1145313660970173
2071600581309850742,103582.36,48.00430451040483,1,1.1251459505360364
5590743844926892757,102787.66,48.12243997963383,1,1.1357605349750557
7701613595320832147,102288.6,48.24000187138016,1,1.146375119414075
1600149537033335850,101485.94,48.35664125340371,1,1.156989703853094
0560684445670763197,101080.98000000001,48.47281520854996,1,1.1676042882921134
0428994201200499894,100102.89,48.58786502952389,1,1.1782188727311327
8966130487678127924,99454.70000000001,48.70216987556796,1,1.1888334571701518
5874652729047848960,99140.56999999999,48.81611368707784,1,1.199448041609171
0359543575011787613,96904.29999999999,48.927487318414606,1,1.2100626260481901
0110237584337011595,96066.95,49.03789857026769,1,1.2206772104872095
4531247843823782323,95897.58,49.148115162524256,1,1.2312917949262285
2079305443218957036,95319.98999999999,49.25766792153788,1,1.2419063793652478
0626672651895030919,95272.41,49.3671659961115,1,1.2525209638042671
0728168523838298915,95141.55,49.47651367123539,1,1.2631355482432862
7435052038545127483,93993.38,49.58454173657631,1,1.2737501326823055
6903095151297107595,91230.84000000001,49.68939477138183,1,1.2843647171213246
1308843236768324191,90569.26,49.793487441920526,1,1.294979301560344
0682241557361742402,88848.54000000001,49.89560246198433,1,1.3055938859993632
0372706149688864468,88077.95,49.996831830879195,1,1.3162084704383823
5349155616428631188,86251.20000000001,50.095961687357736,1,1.3268230548774014
9096520761663761535,84997.09999999999,50.193650187043445,1,1.337437639316421
1727715375435944327,84121.12,50.29033190918081,1,1.34805222375544
0213465488216513322,82242.78,50.384854825705986,1,1.358666808194459
0980432803323288584,81898.51000000001,50.478982067322406,1,1.3692813926334786
9305766004990797685,81872.70999999999,50.57307965659431,1,1.3798959770724977
9415047435363681557,81757.19,50.667044476918996,1,1.3905105615115168
4213215348568298607,81586.40000000001,50.7608130056189,1,1.401125145950536
6873140036612855431,81471.28,50.85444922509785,1,1.4117397303895554
7261302704200810675,80244.38,50.94667534917045,1,1.4223543148285744
4422460864147269736,80228.31999999999,51.038883015233225,1,1.4329688992675937
4923243433046835289,80220.8,51.1310820384421,1,1.4435834837066128
0419161784882208907,78399.69,51.221188031375085,1,1.4541980681456321
5283278344963059120,77155.81,51.30986441352149,1,1.4648126525846512
1228194844972973772,76507.97,51.397796222998515,1,1.4754272370236705
2969957690756250633,76379.16,51.48557998912294,1,1.4860418214626898
4866154016388549666,76184.29999999999,51.573139799594195,1,1.496656405901709
6986536761307654836,75820.35,51.66028131662412,1,1.5072709903407282
3006489767948351126,75254.92,51.74677297608979,1,1.5178855747797473
2630626637929580327,73626.33,51.83139287153404,1,1.5285001592187666
3662177742807173577,73607.51999999999,51.91599114835038,1,1.5391147436577859
4387148615014504940,72501.6,51.99931837397118,1,1.549729328096805
0199097744636621972,72085.29999999999,52.082167139474876,1,1.5603439125358243
0253940903586003186,72012.84,52.16493262556449,1,1.5709584969748434
1433472344011352817,71930.24,52.24760317817903,1,1.5815730814138629
8380542931232724976,71831.91,52.33016071858286,1,1.592187665852882
3905349665021270549,71785.33,52.41266472386237,1,1.602802250291901
0070976956518566605,71714.04000000001,52.495086794427145,1,1.6134168347309203
2969418676126258798,71214.45,52.576934678371934,1,1.6240314191699394
7970701992007145468,70841.35,52.65835375263694,1,1.6346460036089587
8598995083021048462,70787.0,52.7397103615948,1,1.6452605880479778
5584945563861944723,70693.02,52.82095895786517,1,1.655875172486997
8051330666155148777,70613.4,52.902116045621185,1,1.6664897569260164
5054967838682156421,70609.62000000001,52.98326878896393,1,1.6771043413650357
9160688801124625042,70404.46,53.06418573870202,1,1.6877189258040548
6668081558564900297,69385.85,53.143931983996474,1,1.6983335102430739
0081985686030532619,67937.52,53.222013640913815,1,1.7089480946820932
0513403330506317388,67547.25,53.29964675440117,1,1.7195626791211123
2604472846435898379,67225.04,53.37690954688363,1,1.7301772635601314
9642698057695067786,67132.06,53.454065475994284,1,1.7407918479991509
0780206376162514125,66660.0,53.53067885914559,1,1.7514064324381702
4884778281436388667,66600.0,53.607223283356156,1,1.7620210168771893
3939966046509655464,66381.44,53.683516513131956,1,1.7726356013162086
0599110551792149234,65673.6,53.758996211297664,1,1.7832501857552276
3948936105865802619,64881.69,53.83356575488413,1,1.7938647701942467
0666582393118140484,64390.65,53.907570938499646,1,1.804479354633266
9457643087878203141,64299.65,53.981471534388405,1,1.8150939390722856
0817007348095653854,64110.96,54.055155265901725,1,1.8257085235113046
3803364184957424266,64042.090000000004,54.12875984404425,1,1.8363231079503237
7813149961404844386,63552.65,54.2018019011209,1,1.846937692389343
9110454426797065694,63123.55,54.27435078683979,1,1.857552276828362
3844963796434073356,62433.8,54.34610693206918,1,1.8681668612673814
9535515835082372493,62287.200000000004,54.417694587620055,1,1.8787814457064005
7107718938057621237,62218.52,54.48920330817012,1,1.88939603014542
2001149638183224329,61575.58,54.559973087697635,1,1.900010614584439
0068590151265795437,61519.5,54.63067841360186,1,1.9106251990234584
6966256087320527646,61472.5,54.701329721669204,1,1.9212397834624775
3449924104971285851,61425.899999999994,54.771927471625894,1,1.9318543679014966
1710046532262949205,61331.4,54.84241661125095,1,1.9424689523405159
9946129061582785641,60715.840000000004,54.91219827811673,1,1.953083536779535
7803437096506812413,60523.35,54.9817587132075,1,1.963698121218554
5128888224452873031,59467.54,55.05010568931138,1,1.9743127056575736
6296763059019207281,58730.1,55.11760511406108,1,1.9849272900965929
9127648314670892401,58584.0,55.18493662379008,1,1.995541874535612
0702289726935404752,58331.67999999999,55.251978138187006,1,2.006156458974631
7001424081538361044,58028.6,55.31867131798799,1,2.0167710434136503
1665883834078021725,57573.0,55.3848408695657,1,2.0273856278526696
8539433516671325668,57540.0,55.450972493726006,1,2.0380002122916885
8359659445596139520,57189.600000000006,55.51670139767244,1,2.0486147967307082
8482358096465271237,56422.810000000005,55.58154901784951,1,2.059229381169727
2937923833297072633,56416.5,55.64638938584464,1,2.0698439656087464
4988517937139937145,56375.0,55.71118205723909,1,2.0804585500477657
4921413806940784676,56322.0,55.77591381490258,1,2.091073134486785
7124586983063984332,56138.5,55.840434673138994,1,2.101687718925804
1280993661204347450,55952.200000000004,55.90474141386444,1,2.112302303364823
2404730522088263435,55814.4,55.96888977888934,1,2.1229168878038425
0382764578031539000,55736.4,56.032948497291294,1,2.1335314722428618
2496439703637913793,55730.07,56.096999940524995,1,2.144146056681881
4116720743881459837,55278.6,56.16053250220918,1,2.1547606411209
4950411203281265700,54864.75,56.223589419599676,1,2.1653752255599192
2900222956132620286,54705.74,56.28646358430408,1,2.1759898099989385
2415337345055025215,54406.56,56.34899389674369,1,2.186604394437958
3742368203315546493,54345.6,56.41145414689952,1,2.197218978876977
9952616174324085427,53896.72,56.47339849223343,1,2.2078335633159965
0689078233091142252,53735.64,56.535157705797786,1,2.2184481477550153
3845084664510267721,53707.00000000001,56.59688400296111,1,2.2290627321940346
1977171862732443916,53418.75,56.658279009880005,1,2.239677316633054
2132206668089692523,53106.689999999995,56.71931536134815,1,2.2502919010720728
5282620587109822373,53039.0,56.78027391563801,1,2.260906485511092
0145862566057652583,53004.6,56.84119293346852,1,2.2715210699501114
3033366073043100694,52949.549999999996,56.90204868147091,1,2.2821356543891307
2914078983041273853,52642.8,56.9625518768888,1,2.29275023882815
3210463637705719275,52553.27,57.02295217407398,1,2.3033648232671693
0057693500927581077,52405.5,57.08318263688129,1,2.313979407706188
0968815662109493799,52355.64,57.14335579480886,1,2.3245939921452075
7117790713019441087,51876.899999999994,57.202978729348345,1,2.3352085765842268
0476894088375216381,51621.93,57.262308622869185,1,2.3458231610232456
3197533100947860058,51582.71,57.321593440229115,1,2.3564377454622654
1676917972388479950,51532.65,57.380820722846146,1,2.3670523299012847
5513556639437908117,51505.42,57.44001670959725,1,2.3776669143403035
7266506425665550772,51113.009999999995,57.498761693382825,1,2.388281498779323
7379985924886898163,50945.65,57.55731432769638,1,2.398896083218342
6293119927870184850,50882.36,57.615794221820636,1,2.409510667657361
9936682614369895259,50833.439999999995,57.674217891421875,1,2.4201252520963803
0092577710025173656,50519.06,57.732280239160005,1,2.4307398365353996
1546626226233851002,50488.56,57.79030753276992,1,2.441354420974419
0071298010648822329,50116.05,57.84790669479632,1,2.451969005413438
6374969976921419865,50030.28,57.90540728001695,1,2.462583589852457
3818637526754889697,49655.799999999996,57.96247746950216,1,2.4731981742914764
0053544367470918772,49529.84,58.01940289118447,1,2.4838127587304957
5185645869012304658,49398.0,58.07617678708768,1,2.494427343169515
8637126764947849416,49032.0,58.13253003345243,1,2.5050419276085343
7383823269227966775,48894.68,58.18872545578817,1,2.5156565120475536
1045033759778661078,48843.240000000005,58.244861757325396,1,2.5262710964865724
0155711517942843047,48754.619999999995,58.30089620650716,1,2.5368856809255917
5890457827882423801,48682.08,58.356847284329575,1,2.547500265364611
2039492680362282609,48099.04,58.4121282651386,1,2.55811484980363
5517310575892278995,47984.0,58.46727702867193,1,2.568729434242649
5615659499306558316,47803.31,58.522218122355255,1,2.5793440186816685
2818796658906330904,47695.5,58.57703530831524,1,2.589958603120688
4362809979067745350,47666.61,58.63181929054527,1,2.600573187559707
4655715907193364487,47638.96000000001,58.686571494196784,1,2.6111877719987264
0995837089950996818,47592.82,58.741270668422864,1,2.6218023564377453
0095747507496204221,47390.0,58.79573673844297,1,2.6324169408767646
8885051388942907862,47044.07,58.8498052256903,1,2.643031525315784
4260968995177655855,47021.2,58.90384742808805,1,2.6536461097548028
1743601806406480727,46739.7,58.95756609812221,1,2.6642606941938225
8232947695089161227,46684.41,59.01122122249247,1,2.674875278632842
1295521698300236570,46638.27,59.06482331743733,1,2.6854898630718607
1132760331530975847,46231.76,59.11795820406558,1,2.69610444751088
8986419064533048234,45943.2,59.17076144416155,1,2.7067190319498993
1500993811020181335,45858.96,59.22346786590472,1,2.717333616388918
2409362637274898406,45804.8,59.27611204071073,1,2.7279482008279374
0389986037860676472,45725.46,59.328665028810775,1,2.738562785266957
4019564737576499248,45637.649999999994,59.38111709550108,1,2.749177369705976
0437357987201411491,45614.0,59.43354198087556,1,2.7597919541449953
5112369122544987822,45270.64,59.48557223721856,1,2.7704065385840146
8889736070492596057,45216.6,59.53754038454229,1,2.7810211230230335
3735766969872016810,45179.670000000006,59.58946608763799,1,2.791635707462053
7093434431157111373,45138.72,59.64134472625664,1,2.802250291901072
6104963094502152821,45120.68,59.693202631220444,1,2.8128648763400914
4214801094653561091,44974.18,59.7448921614373,1,2.8234794607791107
9170450146722277059,44842.32,59.796430142888745,1,2.8340940452181296
5041110715755196949,44771.2,59.847886385009105,1,2.844708629657149
3521234298870457889,44758.35,59.899327858423,1,2.855323214096168
6130248785422352959,44582.97,59.95056776485315,1,2.8659377985351875
4432170800264031771,44182.22,60.00134708302498,1,2.8765523829742063
0035322769016923863,44005.76,60.051923592952136,1,2.8871669674132256
5541013582108624556,43918.88,60.10240025033312,1,2.897781551852245
8520669029121182420,43879.549999999996,60.15283170512844,1,2.9083961362912643
2348681849763325965,43784.9,60.203154377194764,1,2.9190107207302836
0811142338209922640,43706.6,60.25338705784344,1,2.9296253051693024
0894441452857839509,43424.06,60.30329501084023,1,2.9402398896083217
8548338976207159985,43265.0,60.35302015368512,1,2.950854474047341
0051257374560700342,43264.88,60.40274515861215,1,2.96146905848636
9547536437145935282,43240.0,60.45244156856507,1,2.9720836429253796
6562342675160454835,42903.84,60.50175162455941,1,2.982698227364399
3882155860208938967,42869.159999999996,60.551021822286,1,2.993312811803418
4053729275950379466,42584.28,60.599964602962,1,3.003927396242437
2517364798811740879,42485.78,60.648794176043644,1,3.0145419806814564
0432606793105704004,42348.0,60.69746539641104,1,3.0251565651204753
1388827316063999339,42176.98,60.74594006081105,1,3.0357711495594946
0020772809165725592,42174.0,60.79441130025034,1,3.0463857339985143
2208179340101029302,42150.700000000004,60.842855760634315,1,3.057000318437533
3511188733855996892,42086.240000000005,60.89122613612963,1,3.0676149028765525
2790290625227220214,41704.0,60.93915719719987,1,3.0782294873155718
4602383891226401804,41694.29,60.98707709841486,1,3.0888440717545906
7436604361557442905,41641.02,61.03493577558364,1,3.09945865619361
2419083783587438310,41590.33,61.08273619394067,1,3.1100732406326292
2450343366982060398,41554.8,61.13049577711161,1,3.1206878250716485
7695578750853411684,41482.549999999996,61.17817232222477,1,3.1313024095106674
5689475961693395998,41198.86,61.22552281797299,1,3.1419169939496867
6814131569143407041,41187.060000000005,61.27285975179622,1,3.1525315783887056
0898438411847166329,40769.1,61.31971631763831,1,3.1631461628277258
2020115174591875878,40452.6,61.36620912506804,1,3.1737607472667446
4146222468180363567,40332.76,61.41256419850683,1,3.184375331705764
1563165194353120614,40229.61,61.45880072003334,1,3.1949899161447832
0211986650009953276,40058.700000000004,61.50484081201719,1,3.205604500583802
9056455627173899052,39889.39,61.55068631336344,1,3.2162190850228214
9941749289816017941,39881.19,61.59652239032114,1,3.2268336694618407
2955586208662590607,39748.0,61.64220538992357,1,3.23744825390086
4297151124311422842,39657.36,61.68778421555287,1,3.248062838339879
1438629930259858745,39590.759999999995,61.733286496757955,1,3.258677422778898
3676060292760160435,39574.03,61.778769549911736,1,3.2692920072179175
2583318836591839554,39434.25,61.82409195171993,1,3.2799065916569363
5964418919606294332,39353.46,61.869321500314435,1,3.2905211760959556
9259412484953197672,39225.12,61.91440354573471,1,3.301135760534975
4298610228737693968,38893.65,61.959104627486916,1,3.311750344973994
3916992730920009646,38741.43,62.0036307604065,1,3.322364929413014
9417971731855271040,38659.14,62.048062316138875,1,3.332979513852033
2998366531691727863,38539.2,62.09235602294873,1,3.343594098291052
7273056780415192375,38505.0,62.13661042316235,1,3.3542086827300714
9067391538272092242,38068.06,62.18036264138328,1,3.3648232671690903
6849604863010168468,37716.82,62.22371117396517,1,3.3754378516081096
4070877498378566349,37663.6,62.266998539966636,1,3.386052436047129
0388540104773034683,37645.5,62.310265103354304,1,3.3966670204861478
3156235512146749592,37583.200000000004,62.353460064375184,1,3.407281604925167
5810770256591004737,37401.84,62.39644658550456,1,3.4178961893641864
9794005369838434901,37247.85,62.43925612351254,1,3.4285107738032052
9705228674184876468,37178.0,62.48198538182037,1,3.4391253582422245
1449902026609269877,37142.340000000004,62.52467365553108,1,3.449739942681244
5457033415990547887,37020.880000000005,62.56722233335944,1,3.4603545271202627
4744094275180680614,37011.0,62.60975965594889,1,3.470969111559283
3826933837621771483,36957.7,62.65223572001266,1,3.4815836959983018
7141351826392674237,36658.8,62.69436825362003,1,3.492198280437321
9020183156357919977,36542.5,62.73636712181394,1,3.5028128648763404
0987573170837695929,36540.630000000005,62.77836384078754,1,3.513427449315359
0056746998029721050,36513.4,62.820329263895204,1,3.5240420337543785
3296839339658161126,36488.91,62.86226654026188,1,3.534656618193398
3687546427507950071,36337.74,62.9040300745774,1,3.545271202632417
4544075373074742738,36214.479999999996,62.94565194424234,1,3.555885787071436
2048511066419559359,36147.1,62.98719637301684,1,3.5665003715104553
0806020265191525997,36097.77,63.028684106048914,1,3.5771149559494746
7441074498173829277,36087.68,63.070160242485784,1,3.5877295403884935
7743552132615586742,35960.26,63.11148993311885,1,3.5983441248275128
4198604247843103568,35902.38,63.152753101360425,1,3.608958709266532
1774756696067199606,35774.55,63.19386935257878,1,3.619573293705551
0197277329550470329,35369.72,63.234520326330866,1,3.630187878144571
2086102344648063828,35175.799999999996,63.274948424786515,1,3.64080246258359
5480664730921696819,35168.0,63.31536755857987,1,3.6514170470226093
2752688798072608210,34977.9,63.355568207462674,1,3.6620316314616286
2141731581139824096,34914.0,63.395695415073604,1,3.6726462159006474
1575327793846123263,34857.24,63.43575738752661,1,3.6832608003396667
0511729257667195605,34766.799999999996,63.4757154158696,1,3.693875384778686
1091802616723319272,34746.770000000004,63.515650423419565,1,3.704489969217705
1659300808857863875,34535.88,63.55534305178602,1,3.715104553656724
7888170618859992433,34503.950000000004,63.59499898250284,1,3.7257191380957435
0029131400687020410,34385.479999999996,63.634518753791184,1,3.736333722534763
5263059809967138936,34297.06,63.673936902587215,1,3.7469483069737817
0955218036984949713,34246.5,63.71329694198252,1,3.757562891412801
1386841622492700501,34236.5,63.752645488221034,1,3.7681774758518203
4191489896925210475,34047.0,63.79177623913841,1,3.77879206029084
0124850203340830679,34014.72,63.83086989014567,1,3.7894066447298593
1591673974231051081,33999.94,63.8699465542672,1,3.800021229168878
2546464604912220860,33697.34,63.908675435464325,1,3.8106358136078975
3697825790083716939,33692.72,63.947399006823005,1,3.821250398046917
0986279637934068597,33373.62,63.98575583154855,1,3.8318649824859357
0114215561909122661,33261.0,64.02398322034236,1,3.842479566924955
5996951375887709557,33252.0,64.06220026529506,1,3.8530941513639743
2245682803169114905,33137.94,64.10028621930144,1,3.863708735802993
8485421393652582878,33000.12,64.13821377462095,1,3.8743233202420124
4617679704597084257,32726.440000000002,64.17582678522548,1,3.8849379046810317
5535500451008773788,32649.76,64.21335166630375,1,3.8955524891200506
4808974885561715322,32625.12,64.25084822824371,1,3.90616707355907
3726347330948313659,32451.25,64.28814495866658,1,3.916781657998089
3363669103170861963,32380.43,64.32536029455306,1,3.927396242437108
3434700380216102535,32124.42,64.36228139413264,1,3.9380108268761282
9459841378978411340,32060.079999999998,64.39912854674141,1,3.948625411315147
4512552525905758357,31911.09,64.43580446280721,1,3.9592399957541664
3069763522016521582,31890.809999999998,64.47245707075103,1,3.9698545801931857
2536718676534980101,31814.7,64.50902220427854,1,3.9804691646322046
0123242859437730802,31780.31,64.54554781283987,1,3.991083749071224
0397440133393463294,31762.5,64.58205295208893,1,4.001698333510243
3095756132882918441,31756.0,64.6185506207861,1,4.012312917949262
5540414739780174811,31582.07,64.65484838900724,1,4.022927502388281
1869599090210681270,31534.0,64.6910909096237,1,4.033542086827301
7625863147445975419,31476.85,64.72726774684911,1,4.04415667126632
0665690697485420563,31444.800000000003,64.763407748507,1,4.054771255705339
2109062345105733251,31438.0,64.79953993481831,1,4.065385840144358
2513134404212328094,31431.92,64.83566513329026,1,4.076000424583377
0493200894475132340,31276.5,64.87161170511942,1,4.086615009022397
1144912080450618887,31270.5,64.9075513810545,1,4.0972295934614165
1434841168498009838,31235.6,64.9434509458724,1,4.107844177900436
3894103929344760120,31190.34,64.97929849266268,1,4.118458762339454
5720584332217047483,31159.04,65.0151100658722,1,4.1290733467784735
0652777252868843895,31137.45,65.05089682535622,1,4.139687931217493
2571951630476198714,31126.55,65.08667105729933,1,4.150302515656512
4144610970742567505,30918.75,65.12220646144439,1,4.160917100095531
0292453978388693769,30814.160000000003,65.15762165866259,1,4.171531684534551
5224582846346969715,30736.8,65.19294794481986,1,4.18214626897357
9340120327183935722,30691.210000000003,65.22822183367536,1,4.192760853412588
0900191466663254191,30676.100000000002,65.26347835637095,1,4.203375437851608
4519532330271293397,30600.0,65.29864741614337,1,4.213990022290627
8274321599109591674,30555.0,65.33376475671025,1,4.224604606729646
8636734210084365159,30482.399999999998,65.36879865695883,1,4.235219191168666
7258292850581755504,30394.699999999997,65.4037317622224,1,4.245833775607685
6268470999753210022,30150.0,65.43838362993935,1,4.256448360046704
5632994425337545327,30134.3,65.47301745340015,1,4.2670629444857235
0860217045625645173,30127.0,65.50764288685647,1,4.277677528924743
5574984436191734530,30097.95,65.54223493269234,1,4.288292113363762
0485196789418021564,29977.920000000002,65.57668902616727,1,4.2989066978027815
1691262461712944619,29928.32,65.61108611358453,1,4.3095212822418
6288323169575819768,29809.050000000003,65.64534612212078,1,4.320135866680819
0435373542373805498,29725.87,65.67951053057887,1,4.3307504511198385
2287637838474850444,29524.6,65.71344361627027,1,4.341365035558858
4140559214164857738,29483.85,65.74732986734776,1,4.351979619997877
3742332932978201442,29446.800000000003,65.78117353627934,1,4.362594204436896
8897693184289698556,29446.399999999998,65.81501674548466,1,4.373208788875916
0866876673966650759,29432.04,65.84884345051682,1,4.383823373314934
5223960407923320522,29418.239999999998,65.88265429499263,1,4.394437957753954
6165745649694489775,29354.59,65.91639198552548,1,4.405052542192974
0112305056557684257,29311.56,65.95008022100467,1,4.415667126631993
4085534559120905575,29296.5,65.98375114778973,1,4.426281711071011
3155899346527936936,29295.899999999998,66.01742138498537,1,4.436896295510031
2196122936370759210,29234.4,66.05102093926678,1,4.44751087994905
7046459416249489564,29117.6,66.0844862534769,1,4.458125464388069
7933171750259720017,29032.4,66.11785364599118,1,4.4687400488270885
6796252004847324374,28977.12,66.15115750433472,1,4.479354633266108
8657427332734176422,28950.38,66.18443062997703,1,4.489969217705127
3499601290584440755,28783.47,66.21751192333937,1,4.5005838021441456
5204949067979541223,28667.600000000002,66.25046004549401,1,4.511198386583165
0156905236318704928,28622.64,66.28335649441574,1,4.521812971022184
6131549950848937337,28572.0,66.31619474199148,1,4.5324275554612035
5985368233376980363,28334.58,66.34876011903874,1,4.543042139900223
7871426202983789446,28330.2,66.38132046208335,1,4.553656724339242
1878787981465510145,28134.2,66.4136555392549,1,4.564271308778261
0793177103535535517,28112.6,66.44596579120778,1,4.574885893217281
2465889917134272645,28010.399999999998,66.47815858309829,1,4.5855004776563
